Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2002-04-25,0.358616,0.370509,0.358616,0.36714,227825353.89622
2002-04-26,0.369603,0.371078,0.350102,0.350332,357784152.61425
2002-04-29,0.352534,0.366282,0.351268,0.364728,319431115.38569
2002-04-30,0.363711,0.371078,0.361677,0.369333,329607323.60934
2002-05-01,0.369603,0.369603,0.355555,0.364987,251876432.74854
2002-05-02,0.362345,0.370509,0.359234,0.36075,280782427.10044
2002-05-03,0.358916,0.365664,0.356493,0.357988,270737612.43652
2002-05-06,0.355555,0.357699,0.341807,0.344658,292890128.87725
2002-05-07,0.349215,0.349215,0.337012,0.341807,284776663.32727
2002-05-08,0.353143,0.373272,0.35063,0.371078,512286713.40396
2002-05-09,0.369015,0.370819,0.362345,0.368337,263504583.23937
2002-05-10,0.369603,0.369603,0.349863,0.354967,276150934.01468
2002-05-13,0.357988,0.366582,0.349215,0.364389,311593614.02584
2002-05-14,0.371926,0.390828,0.368715,0.389642,617662257.95726
2002-05-15,0.386401,0.395404,0.378087,0.384867,393969209.14678
2002-05-16,0.381426,0.387299,0.376861,0.383869,266362250.22902
2002-05-17,0.387857,0.392423,0.374498,0.380798,277438583.67815
2002-05-20,0.374208,0.379333,0.37357,0.376541,316645638.92299
2002-05-21,0.377727,0.38053,0.356203,0.357091,329640170.4947
2002-05-22,0.355885,0.371078,0.354967,0.370191,341235425.95376
2002-05-23,0.371926,0.384218,0.366582,0.383251,433353582.60541
2002-05-24,0.38026,0.38026,0.364728,0.36738,194944736.96138
2002-05-28,0.36075,0.368337,0.356493,0.364987,175636841.83921
2002-05-29,0.364039,0.371926,0.356812,0.364987,260193511.47367
2002-05-30,0.361677,0.371078,0.357988,0.368337,230374298.07879
2002-05-31,0.366582,0.369015,0.354379,0.354669,428774644.33562
2002-06-03,0.356203,0.356812,0.343792,0.348916,275815888.16083
2002-06-04,0.348297,0.35063,0.3376,0.346743,408041194.18825
2002-06-05,0.347351,0.347351,0.340331,0.345855,325054629.14534
2002-06-06,0.349534,0.353791,0.335437,0.337301,305010889.36481
2002-06-07,0.33119,0.334021,0.318429,0.325697,718399661.20798
2002-06-10,0.326993,0.332475,0.324819,0.326993,325632727.1057
2002-06-11,0.329366,0.330352,0.310842,0.311569,410005441.3431
2002-06-12,0.310842,0.316006,0.303544,0.305708,620257233.1172
2002-06-13,0.30479,0.305329,0.294941,0.297423,413040590.04373
2002-06-14,0.292936,0.309915,0.27549,0.306006,498464385.55466
2002-06-17,0.30799,0.313812,0.302278,0.312676,380810366.91647
2002-06-18,0.310842,0.313244,0.304162,0.306564,414538429.8826
2002-06-19,0.264543,0.267953,0.256937,0.260555,2005433029.5641
2002-06-20,0.261512,0.267953,0.256657,0.260316,465307883.67065
2002-06-21,0.258133,0.266129,0.255391,0.256657,522252710.38816
2002-06-24,0.255082,0.269996,0.254214,0.262718,506715765.49382
2002-06-25,0.264843,0.26908,0.256657,0.260874,353349651.56917
2002-06-26,0.25571,0.263048,0.243229,0.252091,655726262.25445
2002-06-27,0.255391,0.262718,0.249927,0.259698,295228870.84782
2002-06-28,0.260316,0.271273,0.258801,0.269678,316579929.10348
2002-07-01,0.269678,0.272199,0.259698,0.259698,261244644.90582
2002-07-02,0.259379,0.261224,0.256009,0.257853,358027213.74821
2002-07-03,0.25571,0.26908,0.255082,0.267315,233488263.45609
2002-07-05,0.269678,0.285569,0.269678,0.28525,189636566.14022
2002-07-08,0.28187,0.283116,0.26908,0.274293,247770484.81326
2002-07-09,0.275181,0.278211,0.265799,0.266986,266007547.60013
2002-07-10,0.269678,0.276776,0.26239,0.263666,242698794.11362
2002-07-11,0.262718,0.279537,0.258133,0.27856,438372734.53791
2002-07-12,0.282518,0.285888,0.262718,0.266687,520275337.3182
2002-07-15,0.265141,0.283116,0.25571,0.277643,347239974.41653
2002-07-16,0.276118,0.282827,0.267953,0.271911,524118468.04249
2002-07-17,0.245412,0.246618,0.231095,0.238074,1425926769.6514
2002-07-18,0.235951,0.236857,0.224704,0.228313,656324026.0173
2002-07-19,0.223768,0.230796,0.221015,0.227675,451899434.40066
2002-07-22,0.224704,0.231095,0.222252,0.227067,505500384.59523
2002-07-23,0.226788,0.230487,0.219839,0.220437,469124843.8118
2002-07-24,0.218304,0.231694,0.216709,0.231394,476988573.93169
2002-07-25,0.227067,0.227377,0.213159,0.218603,562346723.81832
2002-07-26,0.220139,0.221015,0.21002,0.218304,243664471.67974
2002-07-29,0.220437,0.229919,0.218603,0.228643,322564712.46177
2002-07-30,0.225851,0.235951,0.221634,0.234684,416272757.86738
2002-07-31,0.234435,0.234684,0.226788,0.232252,364491599.54805
2002-08-01,0.229919,0.234684,0.224366,0.225322,268595918.67746
2002-08-02,0.224366,0.228313,0.216709,0.219839,210061270.41035
2002-08-05,0.220717,0.223768,0.212841,0.213159,239348335.57517
2002-08-06,0.21641,0.231962,0.214346,0.224366,319155145.17725
2002-08-07,0.22959,0.233847,0.218304,0.228643,391209935.36483
2002-08-08,0.224704,0.234136,0.224704,0.23285,266710507.25723
2002-08-09,0.231962,0.231962,0.224704,0.228313,241332335.79788
2002-08-12,0.226788,0.228643,0.223418,0.228313,210888980.42562
2002-08-13,0.226788,0.231694,0.221634,0.221923,316593020.91486
2002-08-14,0.22312,0.233498,0.221345,0.230796,468178774.87432
2002-08-15,0.231962,0.239908,0.228313,0.237486,377840938.06587
2002-08-16,0.235003,0.245082,0.23255,0.240885,287680499.71522
2002-08-19,0.240227,0.247236,0.23926,0.243229,254050975.39907
2002-08-20,0.243229,0.244733,0.236269,0.242331,218936754.21099
2002-08-21,0.243787,0.247236,0.235003,0.245412,237475981.86262
2002-08-22,0.246618,0.247236,0.238393,0.243229,303033479.18199
2002-08-23,0.241982,0.242331,0.235003,0.23959,191508874.7155
2002-08-26,0.242669,0.242669,0.230796,0.236269,222858756.7797
2002-08-27,0.23926,0.23959,0.224096,0.225851,307632107.32749
2002-08-28,0.225322,0.230188,0.22312,0.223768,290906093.54778
2002-08-29,0.22312,0.22959,0.220717,0.223768,192592890.13976
2002-08-30,0.224366,0.230487,0.221923,0.224704,227023826.50068
2002-09-03,0.220717,0.221634,0.214067,0.214067,324883768.56883
2002-09-04,0.216111,0.225004,0.215433,0.220437,493491239.52329
2002-09-05,0.21641,0.218603,0.214067,0.215792,265337470.93819
2002-09-06,0.220717,0.22312,0.216709,0.218912,213030708.2884
2002-09-09,0.217357,0.221015,0.215433,0.218603,185642249.66937
2002-09-10,0.219541,0.220717,0.214865,0.218304,292660133.47538
2002-09-11,0.218304,0.222252,0.215433,0.217357,237456257.88322
2002-09-12,0.216111,0.220717,0.214865,0.215184,316547066.16931
2002-09-13,0.215184,0.218304,0.214067,0.215433,331939481.5583
2002-09-16,0.215184,0.222252,0.214865,0.220717,336268831.84639
2002-09-17,0.221923,0.228643,0.221923,0.225322,502097358.20116
2002-09-18,0.223418,0.22959,0.221015,0.228643,385540472.87792
2002-09-19,0.224704,0.225322,0.220437,0.221923,241601644.74985
2002-09-20,0.222531,0.227377,0.221015,0.22615,413868356.22981
2002-09-23,0.224704,0.227675,0.219839,0.225851,309366524.58376
2002-09-24,0.219211,0.225582,0.219211,0.22282,294059490.83508
2002-09-25,0.223418,0.230796,0.22312,0.227067,298776412.70453
2002-09-26,0.229919,0.231095,0.221634,0.223768,244768230.14137
2002-09-27,0.220717,0.225851,0.220437,0.224096,241844692.84417
2002-09-30,0.219211,0.221923,0.215184,0.220717,278851045.88891
2002-10-01,0.221923,0.222252,0.213159,0.220717,401708098.63398
2002-10-02,0.218304,0.22282,0.214605,0.215433,269055814.19145
2002-10-03,0.215792,0.222252,0.214067,0.217686,255621070.96315
2002-10-04,0.218603,0.219211,0.213159,0.213499,223863873.27719
2002-10-07,0.212841,0.21641,0.209382,0.209382,287062932.73199
2002-10-08,0.211615,0.212511,0.20332,0.208284,532185864.49919
2002-10-09,0.206101,0.210678,0.204207,0.206779,418440706.46581
2002-10-10,0.207696,0.21641,0.206779,0.214605,377249687.10805
2002-10-11,0.216709,0.225004,0.214605,0.220717,345696182.84124
2002-10-14,0.221634,0.228025,0.219839,0.224704,228061834.01773
2002-10-15,0.231694,0.231962,0.225004,0.230796,475727216.22043
2002-10-16,0.22615,0.230487,0.211615,0.221634,360884938.91477
2002-10-17,0.21641,0.218912,0.212841,0.214605,550547768.9218
2002-10-18,0.213159,0.218304,0.211913,0.218304,338213416.2079
2002-10-21,0.217028,0.22282,0.213159,0.221634,279816712.42147
2002-10-22,0.220437,0.226439,0.217028,0.223768,255916664.84599
2002-10-23,0.22282,0.228025,0.220717,0.226439,245228086.5364
2002-10-24,0.228643,0.231694,0.221634,0.223418,205002716.65935
2002-10-25,0.223418,0.235003,0.221923,0.234684,327386846.27426
2002-10-28,0.236857,0.242669,0.231962,0.237486,409775495.09068
2002-10-29,0.237157,0.241693,0.227675,0.235003,304051771.74709
2002-10-30,0.235951,0.249269,0.235651,0.243229,317539060.76389
2002-10-31,0.243487,0.250227,0.242331,0.244733,347056027.04387
2002-11-01,0.242669,0.251193,0.241982,0.248981,222694491.25835
2002-11-04,0.251193,0.264543,0.248981,0.257205,442058291.08881
2002-11-05,0.255082,0.258133,0.248981,0.257205,247172595.66914
2002-11-06,0.260017,0.263666,0.254214,0.26213,253853867.00455
2002-11-07,0.257853,0.260316,0.240885,0.243487,394383044.59494
2002-11-08,0.243787,0.246618,0.236269,0.241115,222970431.37529
2002-11-11,0.23959,0.241982,0.230188,0.230796,179460296.73051
2002-11-12,0.233149,0.244115,0.23255,0.238074,262538779.28892
2002-11-13,0.235951,0.244733,0.23255,0.237157,271861019.6488
2002-11-14,0.241982,0.249927,0.240227,0.248173,166248928.77268
2002-11-15,0.247236,0.247236,0.239908,0.242669,188867930.76729
2002-11-18,0.246618,0.246618,0.236269,0.238393,193072368.20308
2002-11-19,0.236857,0.239908,0.228313,0.232252,247474778.58881
2002-11-20,0.23285,0.239011,0.231962,0.236269,244879869.63019
2002-11-21,0.241982,0.250227,0.239908,0.248981,490935653.14221
2002-11-22,0.244733,0.248173,0.241982,0.243787,267308314.15125
2002-11-25,0.244115,0.245651,0.23926,0.243229,233954646.69886
2002-11-26,0.241115,0.241982,0.232252,0.234684,281859848.4726
2002-11-27,0.237486,0.241394,0.235003,0.23926,336452805.29835
2002-11-29,0.240227,0.241693,0.234684,0.235951,168265817.00581
2002-12-02,0.241982,0.245082,0.228313,0.231095,467778059.32296
2002-12-03,0.231394,0.233498,0.229919,0.230796,267321416.99619
2002-12-04,0.231095,0.231095,0.220717,0.228025,382157089.21619
2002-12-05,0.228643,0.22959,0.221015,0.22282,285538854.10257
2002-12-06,0.22312,0.231095,0.221015,0.227377,287838112.0045
2002-12-09,0.227377,0.227377,0.22312,0.224704,276958983.2427
2002-12-10,0.224704,0.235003,0.224366,0.23255,362041176.96361
2002-12-11,0.23285,0.235951,0.22959,0.235951,297390277.55274
2002-12-12,0.235951,0.236857,0.228313,0.231095,175196682.34124
2002-12-13,0.230487,0.230796,0.22312,0.225004,193308887.44355
2002-12-16,0.225582,0.229919,0.222252,0.225851,295189444.9561
2002-12-17,0.225851,0.231095,0.22312,0.22959,261211767.92896
2002-12-18,0.225322,0.22615,0.220717,0.221923,176793042.77518
2002-12-19,0.221015,0.227067,0.214605,0.216111,407686382.22689
2002-12-20,0.217357,0.221634,0.2097,0.215184,373170034.13414
2002-12-23,0.215433,0.221634,0.214865,0.220717,147611181.52901
2002-12-24,0.219839,0.220437,0.217686,0.218603,46151086.617385
2002-12-26,0.219541,0.225582,0.217357,0.219211,100211870.13682
2002-12-27,0.217985,0.218912,0.213159,0.214067,93891973.720317
2002-12-30,0.214346,0.215433,0.210678,0.214346,181884455.44814
2002-12-31,0.213159,0.218603,0.212173,0.218304,235478840.67906
2003-01-02,0.218603,0.227067,0.218304,0.225322,212840194.94904
2003-01-03,0.225322,0.227067,0.221923,0.226788,172982748.90575
2003-01-06,0.228643,0.234136,0.226439,0.226788,458147099.16516
2003-01-07,0.225004,0.228313,0.220437,0.225851,401616144.0056
2003-01-08,0.221923,0.224096,0.219839,0.221634,269403997.997
2003-01-09,0.222531,0.227067,0.220717,0.223418,252520208.43081
2003-01-10,0.221923,0.225582,0.220717,0.224096,205416630.34542
2003-01-13,0.226788,0.226788,0.218603,0.22282,209923326.93271
2003-01-14,0.223418,0.225582,0.220717,0.222252,219212638.15711
2003-01-15,0.221923,0.223768,0.217028,0.219541,435383608.79025
2003-01-16,0.21641,0.224704,0.21641,0.222531,655864189.68327
2003-01-17,0.221634,0.221634,0.214346,0.214605,312946959.46614
2003-01-21,0.21641,0.219541,0.213159,0.213499,297337740.79168
2003-01-22,0.212841,0.215433,0.21002,0.211276,252388875.05408
2003-01-23,0.214067,0.218603,0.212173,0.215433,267774717.45502
2003-01-24,0.216709,0.216709,0.206431,0.21002,358355687.61705
2003-01-27,0.208284,0.220717,0.208016,0.215184,459171937.63595
2003-01-28,0.216709,0.223418,0.215433,0.221923,335815517.34486
2003-01-29,0.221634,0.229919,0.217686,0.227067,437630339.96163
2003-01-30,0.228025,0.22959,0.217357,0.217985,477533800.93348
2003-01-31,0.215792,0.221634,0.214067,0.218603,400302201.38688
2003-02-03,0.219541,0.227067,0.218304,0.22312,310627893.32857
2003-02-04,0.219839,0.22312,0.217985,0.222252,372368486.6776
2003-02-05,0.224096,0.227067,0.219839,0.219839,259983264.1244
2003-02-06,0.218603,0.221923,0.21641,0.219541,210166429.19173
2003-02-07,0.221634,0.222252,0.214346,0.215433,316395972.70337
2003-02-10,0.217028,0.221923,0.214067,0.218304,196955006.06615
2003-02-11,0.220717,0.22282,0.216111,0.218304,193308887.44355
2003-02-12,0.217028,0.222252,0.217028,0.219211,268280634.91893
2003-02-13,0.219541,0.22282,0.216709,0.221345,244590819.64696
2003-02-14,0.222252,0.224096,0.218304,0.22312,285420574.42132
2003-02-18,0.224704,0.23285,0.224096,0.232252,341261700.85412
2003-02-19,0.22959,0.230796,0.223418,0.225851,281984699.13579
2003-02-20,0.225851,0.227675,0.224096,0.224704,263195729.03271
2003-02-21,0.225582,0.229261,0.22312,0.228313,184702825.93955
2003-02-24,0.22615,0.228643,0.21002,0.224366,211460613.72735
2003-02-25,0.223418,0.22959,0.221923,0.228643,221301790.13986
2003-02-26,0.228313,0.228643,0.220437,0.220717,254681630.18149
2003-02-27,0.221923,0.228313,0.220717,0.22615,181063258.23791
2003-02-28,0.22615,0.22959,0.224704,0.228313,228876439.18196
2003-03-03,0.228313,0.230796,0.221634,0.22312,239039553.58813
2003-03-04,0.224366,0.225582,0.219839,0.221634,148300935.027
2003-03-05,0.222252,0.225322,0.221015,0.222531,148616288.99905
2003-03-06,0.221923,0.222252,0.219211,0.221634,117148191.44881
2003-03-07,0.220437,0.224096,0.217985,0.221015,235781034.63229
2003-03-10,0.220717,0.22312,0.217686,0.218603,157872783.42958
2003-03-11,0.218603,0.220717,0.214865,0.216709,189097811.82145
2003-03-12,0.215433,0.219211,0.214067,0.21641,261093498.27821
2003-03-13,0.220437,0.225322,0.215433,0.224096,393522427.51129
2003-03-14,0.223418,0.228313,0.22282,0.225004,179604834.26024
2003-03-17,0.226788,0.22959,0.224096,0.228313,469151091.6298
2003-03-18,0.228313,0.22959,0.225582,0.228313,269798182.68841
2003-03-19,0.22959,0.230796,0.225004,0.227377,165782543.5238
2003-03-20,0.227067,0.228313,0.222252,0.227067,191430032.96258
2003-03-21,0.22959,0.230796,0.225582,0.228313,349532776.68729
2003-03-24,0.22312,0.225322,0.218304,0.218603,188992761.36949
2003-03-25,0.219541,0.225851,0.218603,0.221634,196731637.81703
2003-03-26,0.221634,0.221634,0.217686,0.219541,209220381.31831
2003-03-27,0.217985,0.223768,0.217985,0.220717,143584039.23686
2003-03-28,0.219211,0.222531,0.218603,0.221923,170460067.58694
2003-03-31,0.218304,0.221015,0.213768,0.215184,301095483.85735
2003-04-01,0.216111,0.217985,0.214346,0.215433,181063258.23791
2003-04-02,0.219541,0.224704,0.217985,0.22312,201041252.08911
2003-04-03,0.221634,0.223768,0.218304,0.220139,170945144.67655
2003-04-04,0.221015,0.22312,0.219211,0.219541,170895344.23647
2003-04-07,0.225851,0.227377,0.219541,0.220717,230975586.5601
2003-04-08,0.220717,0.22312,0.218603,0.219839,151260798.79075
2003-04-09,0.221015,0.222531,0.215184,0.215792,172147091.72363
2003-04-10,0.216111,0.219211,0.216111,0.218603,128212679.87797
2003-04-11,0.214067,0.219839,0.19664,0.200947,1635913179.4151
2003-04-14,0.208833,0.209382,0.205483,0.206779,591517171.35611
2003-04-15,0.206779,0.207078,0.202422,0.203938,357746213.24295
2003-04-16,0.197877,0.208016,0.19664,0.201576,1195891439.3527
2003-04-17,0.200947,0.201576,0.19364,0.199741,724351676.92187
2003-04-21,0.20001,0.200598,0.197567,0.20001,179592868.87424
2003-04-22,0.200598,0.207397,0.199093,0.205483,356938481.98184
2003-04-23,0.205783,0.207696,0.20332,0.206779,247142300.54352
2003-04-24,0.205783,0.207078,0.197877,0.204566,383281253.73137
2003-04-25,0.204865,0.206779,0.201576,0.20305,241714518.99349
2003-04-28,0.20305,0.212511,0.20305,0.210996,749261452.01667
2003-04-29,0.212841,0.215433,0.206779,0.214067,539145074.02757
2003-04-30,0.211913,0.218304,0.210678,0.21641,538741945.13739
2003-05-01,0.216709,0.219211,0.213159,0.218603,403199713.54323
2003-05-02,0.220139,0.221923,0.218304,0.219839,377929800.29043
2003-05-05,0.224704,0.256937,0.224704,0.244733,1827513506.2308
2003-05-06,0.245412,0.272499,0.245082,0.266387,1779701609.191
2003-05-07,0.263666,0.277643,0.260316,0.268422,1238937802.6975
2003-05-08,0.269338,0.275181,0.263367,0.274024,808221422.663
2003-05-09,0.278879,0.280075,0.272199,0.27856,691576927.92492
2003-05-12,0.276118,0.28525,0.275789,0.282518,493304898.87283
2003-05-13,0.280405,0.288659,0.273127,0.284382,525731275.4908
2003-05-14,0.286466,0.286765,0.280405,0.282518,418306463.24041
2003-05-15,0.283116,0.287065,0.281003,0.28525,335961865.38024
2003-05-16,0.282827,0.289238,0.278211,0.286147,395707934.50371
2003-05-19,0.282199,0.283734,0.274842,0.27549,524101466.34136
2003-05-20,0.27549,0.276446,0.267953,0.270644,489508356.82184
2003-05-21,0.270644,0.275181,0.26908,0.271911,359040193.15632
2003-05-22,0.272499,0.280075,0.269996,0.277643,211247674.19132
2003-05-23,0.277364,0.281003,0.273396,0.278879,242966614.53907
2003-05-27,0.273396,0.287693,0.272797,0.287383,340562866.74255
2003-05-28,0.281561,0.284054,0.276118,0.278211,400003311.48104
2003-05-29,0.278211,0.281561,0.272499,0.27549,391577018.64251
2003-05-30,0.275789,0.276776,0.266986,0.273127,449120608.1609
2003-06-02,0.27549,0.277912,0.262718,0.265481,491064180.98749
2003-06-03,0.265481,0.26908,0.259129,0.263367,423337568.5223
2003-06-04,0.263367,0.270644,0.260874,0.267953,318161231.74761
2003-06-05,0.265481,0.269996,0.263666,0.268422,241260472.26529
2003-06-06,0.269996,0.274543,0.260874,0.260874,285000253.25049
2003-06-09,0.257853,0.259379,0.252988,0.255391,304962921.49746
2003-06-10,0.257205,0.263048,0.255082,0.261512,207233810.27789
2003-06-11,0.260874,0.266687,0.25571,0.265481,264094143.05452
2003-06-12,0.267315,0.272199,0.265481,0.270306,296336296.46103
2003-06-13,0.270306,0.273127,0.260555,0.265141,224362772.39875
2003-06-16,0.267953,0.277912,0.265481,0.277912,280294339.85713
2003-06-17,0.280405,0.281561,0.273695,0.277094,208229358.67939
2003-06-18,0.280703,0.296475,0.27856,0.290992,533763853.06542
2003-06-19,0.294711,0.2984,0.285569,0.291312,448285142.56137
2003-06-20,0.294711,0.2981,0.287693,0.292288,421796609.56082
2003-06-23,0.293893,0.299896,0.285569,0.290095,360579381.73417
2003-06-24,0.296147,0.299566,0.285569,0.285888,604559420.0326
2003-06-25,0.285888,0.295219,0.284931,0.290414,386919778.2608
2003-06-26,0.284632,0.294153,0.284632,0.293575,187359548.87067
2003-06-27,0.293893,0.293893,0.281302,0.28525,429126494.28969
2003-06-30,0.284382,0.292588,0.282827,0.290095,261884779.51582
2003-07-01,0.287383,0.29197,0.28187,0.290414,212328758.70285
2003-07-02,0.289796,0.295219,0.289507,0.293256,381622541.69002
2003-07-03,0.289238,0.297423,0.288939,0.290992,161625980.67169
2003-07-07,0.293256,0.307203,0.290992,0.302607,335836272.45988
2003-07-08,0.297104,0.312068,0.296475,0.310603,301190887.9754
2003-07-09,0.307702,0.311201,0.302926,0.302926,250696239.8545
2003-07-10,0.302607,0.303544,0.294941,0.2981,201092083.66481
2003-07-11,0.299248,0.304541,0.297423,0.302278,160555408.12638
2003-07-14,0.30479,0.310603,0.302607,0.302926,221028628.47202
2003-07-15,0.30479,0.30799,0.295519,0.2984,242426217.22405
2003-07-16,0.2984,0.304541,0.294941,0.302607,294636613.83064
2003-07-17,0.307452,0.318757,0.306286,0.318109,881281438.68053
2003-07-18,0.318109,0.322416,0.310603,0.317531,350582466.73018
2003-07-21,0.315069,0.316335,0.308938,0.313594,215361427.86334
2003-07-22,0.317781,0.319057,0.312068,0.316644,231328059.40837
2003-07-23,0.318757,0.319057,0.311569,0.316335,167803357.69548
